,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
9601,0,45,4,35,1,1,3,8449.0,17634,120,4.08,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9602,1,59,0,48,5,2,6,34516.0,8480,71,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9603,0,43,3,28,2,1,3,9959.0,16732,116,1.14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9604,0,30,2,36,1,3,3,4192.0,13345,106,6.54,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9605,0,38,1,31,2,6,3,3416.0,14230,105,12.17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9606,0,42,4,31,2,2,2,3322.0,13784,108,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9607,0,50,1,30,1,3,2,14217.0,15554,99,2.08,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9608,0,49,4,35,1,2,2,17350.0,16132,118,1.45,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9609,0,58,4,53,1,3,0,13784.0,13120,91,0.51,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9610,0,54,1,42,2,2,3,3181.0,13392,92,10.56,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9611,0,39,3,26,2,2,1,5325.0,13674,101,7.47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9612,1,48,1,28,3,2,1,23981.0,9140,64,1.01,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9613,0,36,2,23,2,2,3,3920.0,16500,102,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9614,0,56,1,36,2,1,2,5158.0,13113,128,3.43,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9615,0,57,2,46,3,1,3,5073.0,13420,122,5.02,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9616,0,47,2,40,2,1,3,4074.0,15005,118,7.39,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9617,0,27,1,21,2,3,1,10284.0,13355,92,1.17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9618,0,42,3,23,3,4,3,34516.0,13781,102,0.06,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9619,1,53,3,33,2,2,3,34516.0,6361,74,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9620,0,57,3,36,3,3,1,3999.0,15443,102,0.18,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9621,0,50,0,36,3,4,1,3468.0,14222,122,1.04,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9622,0,50,4,39,3,1,2,11900.0,14666,101,2.31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9623,1,51,1,41,3,3,2,9701.0,9404,62,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9624,0,61,0,50,3,3,3,34516.0,13722,124,0.39,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9625,1,30,0,13,3,1,3,6075.0,9242,63,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9626,0,60,0,54,3,3,3,13035.0,14585,97,1.39,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9627,1,43,2,36,2,3,3,17306.0,6205,65,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9628,1,41,4,36,3,3,3,15987.0,7832,73,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9629,0,42,2,36,3,3,2,34516.0,12920,132,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9630,0,36,2,36,3,1,2,34516.0,15552,107,0.27,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9631,0,27,1,15,2,1,2,7469.0,16730,122,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9632,1,59,0,50,3,2,3,12918.0,9138,76,3.02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9633,1,59,1,50,1,0,3,4085.0,7597,71,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9634,0,55,1,36,2,1,2,3705.0,16089,119,6.06,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9635,0,56,1,43,3,1,1,5319.0,15048,110,2.53,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9636,0,34,3,36,3,2,1,4549.0,13804,123,3.38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9637,0,49,2,39,2,3,1,15894.0,14256,118,1.21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9638,0,32,1,16,3,3,1,17894.0,15305,111,2.21,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9639,1,49,3,37,2,2,2,5855.0,9202,80,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9640,0,60,1,54,2,2,3,13062.0,13609,108,2.13,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9641,1,51,3,33,3,3,3,7428.0,8078,62,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9642,0,39,2,19,3,3,2,8848.0,15352,117,1.49,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9643,0,54,2,41,3,1,3,7362.0,17390,130,0.16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9644,0,53,5,36,2,4,1,34516.0,15290,123,0.06,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9645,0,35,3,28,3,1,2,4380.0,17258,121,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9646,0,47,2,36,3,3,2,12510.0,14018,128,0.15,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9647,0,52,5,36,2,3,2,23712.0,16258,115,1.33,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9648,0,57,2,44,2,2,3,9149.0,14401,100,2.17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9649,0,47,3,33,2,2,3,34516.0,16369,125,0.56,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9650,0,54,1,41,3,3,2,3784.0,15199,96,11.05,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9651,0,39,1,29,3,1,2,9680.0,15152,100,3.37,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9652,0,50,4,41,2,2,2,34516.0,15214,129,1.08,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9653,0,60,1,47,2,3,1,3845.0,14432,106,0.38,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9654,0,41,2,27,2,3,1,13409.0,15573,99,1.34,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9655,1,50,2,40,3,4,6,34516.0,7661,79,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9656,0,51,0,36,3,2,3,8065.0,14807,115,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9657,0,56,3,40,3,3,2,20501.0,15162,99,0.27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9658,0,41,3,36,3,3,1,23260.0,15140,105,1.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9659,1,44,5,33,3,3,2,9073.0,6793,60,4.32,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9660,0,36,1,24,3,2,1,20101.0,14732,115,1.05,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9661,1,31,0,36,3,2,3,6911.0,8123,71,6.04,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9662,0,49,1,36,2,3,2,3423.0,14037,120,10.39,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9663,0,40,3,36,2,1,0,10729.0,14364,108,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9664,0,49,4,30,2,3,2,34516.0,13174,86,0.57,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9665,1,46,4,39,3,3,2,34516.0,8964,76,0.08,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9666,0,54,1,49,2,3,3,28570.0,15130,102,1.11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9667,0,29,1,16,3,2,1,12495.0,14524,106,3.21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9668,1,46,3,39,3,3,2,13344.0,8534,86,2.23,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9669,1,50,1,37,4,3,2,32563.0,9220,81,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9670,0,49,3,36,3,2,2,3375.0,13992,103,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9671,0,50,2,36,2,2,1,12299.0,15060,90,2.15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9672,1,60,1,50,4,4,5,4613.0,8970,78,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9673,0,55,2,36,3,2,1,10858.0,14475,111,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9674,0,57,3,50,3,1,1,34516.0,14287,114,1.06,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9675,0,47,3,41,2,3,3,4207.0,15312,122,0.37,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9676,0,45,2,36,2,3,1,3336.0,13989,105,9.26,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9677,0,45,5,37,2,2,2,5465.0,14192,115,0.36,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9678,0,55,1,36,3,1,3,12633.0,14378,98,2.11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9679,0,39,1,36,3,1,3,34516.0,14576,95,0.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9680,1,35,0,27,2,3,2,3876.0,7712,73,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9681,0,40,4,29,2,3,3,3326.0,13583,110,10.56,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9682,0,49,4,38,3,3,1,34516.0,14212,100,0.45,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9683,1,32,3,20,2,2,2,3264.0,6439,63,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9684,0,46,1,27,2,2,2,6903.0,15751,107,5.03,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9685,0,42,3,31,2,3,2,2940.0,14792,120,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9686,0,51,1,38,3,3,1,13731.0,14826,99,0.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9687,1,52,1,36,3,3,4,4826.0,8585,62,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9688,1,43,5,25,1,2,3,4259.0,7993,71,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9689,0,38,1,18,3,3,3,3523.0,15108,118,6.31,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9690,0,44,3,34,3,1,3,34516.0,13967,101,0.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9691,0,47,4,42,3,3,2,16998.0,13977,127,1.23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9692,0,56,2,45,2,2,3,11714.0,13956,122,1.17,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9693,1,32,0,24,3,2,3,4097.0,8376,64,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9694,1,41,3,31,3,3,3,3952.0,8241,82,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9695,1,41,4,25,2,2,3,29295.0,9865,65,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9696,0,31,0,36,3,3,1,26423.0,13575,108,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9697,0,45,4,37,3,3,1,3196.0,13300,104,9.29,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9698,1,50,0,38,2,3,1,4935.0,8527,84,5.19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9699,0,31,0,24,2,2,2,34516.0,15347,109,0.29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9700,1,47,2,36,3,3,2,12933.0,6564,56,2.53,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9701,0,42,4,30,3,1,3,29937.0,14863,109,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9702,0,48,2,38,2,1,2,8881.0,15530,110,3.34,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9703,0,52,3,42,3,3,3,27514.0,12841,100,1.07,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9704,0,45,2,37,3,1,1,32275.0,14917,88,0.57,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9705,0,48,3,44,3,2,1,4107.0,16027,112,10.13,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9706,0,53,2,47,3,1,1,7469.0,15212,124,2.53,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9707,0,58,3,36,2,2,2,5023.0,14111,98,0.37,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9708,1,36,2,36,2,3,3,6071.0,9338,59,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9709,0,45,3,34,3,3,1,27494.0,14375,112,0.32,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9710,0,41,1,36,2,3,1,7106.0,16377,124,4.46,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9711,0,43,5,31,3,3,1,17230.0,14781,130,1.45,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9712,0,49,4,42,3,2,1,30885.0,17350,115,1.05,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9713,0,53,1,43,2,2,2,3629.0,14205,102,11.34,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9714,1,39,2,19,2,1,2,34516.0,7721,75,0.23,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9715,0,50,1,36,3,2,2,17970.0,13204,97,1.17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9716,0,38,3,27,3,2,3,10343.0,14805,115,0.2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9717,1,43,3,36,3,3,3,9267.0,7991,90,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9718,0,55,2,45,2,3,3,2985.0,14187,103,9.13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9719,0,39,2,34,3,3,3,14386.0,13377,114,2.55,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9720,0,38,1,19,2,3,3,3581.0,14637,109,3.14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9721,0,37,2,28,2,2,3,3079.0,14540,104,6.51,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9722,0,48,2,37,3,3,2,3594.0,14881,109,9.15,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9723,0,34,1,18,3,2,2,10488.0,14719,116,2.36,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9724,1,50,3,36,3,3,2,34516.0,7155,66,1.13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9725,1,41,3,29,2,2,3,24001.0,9102,75,1.08,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9726,0,49,2,37,2,1,2,5500.0,14357,110,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9727,0,37,1,17,1,1,3,34516.0,14127,116,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9728,0,46,2,28,1,1,1,7790.0,14567,131,4.07,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9729,0,53,2,41,2,3,1,10301.0,16359,111,3.58,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9730,0,48,4,36,2,3,1,23939.0,14812,101,0.59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9731,0,31,0,19,1,1,2,21615.0,16464,103,0.26,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9732,0,40,3,33,1,1,1,8712.0,14512,115,1.54,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9733,1,37,2,29,5,2,6,12203.0,8600,94,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9734,0,61,0,48,1,3,1,15483.0,14463,94,2.19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9735,0,45,0,36,1,4,3,20356.0,15180,121,0.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9736,0,32,1,16,2,3,1,3548.0,15157,97,11.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9737,0,31,0,36,2,3,3,4661.0,14257,110,6.34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9738,0,43,5,38,2,2,1,15987.0,15058,109,1.26,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
9739,1,57,2,48,4,1,3,30543.0,7784,63,0.09,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9740,1,42,3,35,2,4,3,5230.0,9495,61,8.01,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9741,0,43,2,38,2,1,2,34516.0,14160,124,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9742,0,39,2,34,1,3,3,3246.0,13671,103,12.55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9743,0,46,3,38,2,3,3,10018.0,13819,114,1.23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9744,0,43,2,24,1,1,3,10272.0,14321,113,2.28,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9745,0,32,1,36,1,1,2,4097.0,15925,100,5.16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9746,0,49,1,36,2,3,2,19846.0,16908,122,1.49,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9747,1,32,0,25,6,2,2,4469.0,8314,67,8.42,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9748,0,49,4,43,1,2,2,20701.0,14374,113,2.02,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9749,0,54,3,48,1,3,2,8426.0,14378,103,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9750,0,38,3,29,2,2,2,16722.0,15110,113,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9751,0,60,0,36,1,2,3,34516.0,13434,102,0.23,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9752,1,47,3,34,4,3,3,4413.0,7869,76,0.53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9753,0,31,1,21,2,1,2,5342.0,14738,94,6.15,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9754,1,52,1,36,4,3,3,8455.0,8124,73,4.58,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9755,0,49,3,44,2,3,2,7659.0,15860,105,3.42,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9756,1,49,1,36,2,3,3,11059.0,9524,80,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9757,0,31,0,25,2,3,0,4093.0,15495,112,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9758,1,39,1,36,2,2,3,24239.0,8549,73,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9759,1,44,3,36,2,3,2,7793.0,8260,54,4.51,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
9760,0,32,1,26,2,3,2,6407.0,14471,93,2.56,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9761,0,57,2,36,2,3,3,6024.0,15763,97,4.14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9762,0,48,2,36,2,2,3,3352.0,14802,106,10.33,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9763,0,44,1,33,2,3,1,32222.0,14220,95,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9764,0,31,0,24,2,3,1,34516.0,14544,104,0.59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9765,0,44,3,36,2,3,3,34516.0,12042,117,0.27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9766,0,49,4,44,2,3,3,31091.0,14565,108,0.31,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9767,1,54,5,48,2,1,3,7464.0,9071,74,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9768,1,29,0,22,2,2,3,11722.0,8302,78,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9769,1,41,4,32,2,3,3,7769.0,8109,74,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9770,0,46,4,31,2,3,1,3569.0,16695,116,7.15,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9771,0,47,4,36,1,3,1,3216.0,14178,123,0.46,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9772,0,30,1,13,1,3,1,3789.0,15670,116,0.47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9773,0,31,1,13,2,2,3,3533.0,16339,120,5.41,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9774,0,43,4,36,1,2,1,34516.0,15226,113,0.53,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9775,0,52,2,34,2,2,3,27229.0,13264,120,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9776,1,52,2,44,4,3,2,34516.0,5806,40,0.22,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9777,1,43,3,30,1,2,2,6261.0,8132,64,1.14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
